ItemCode,Name,EngName,Cat,Type,Overall,Core,BoJCore,WesternCore,CPIExImpRents,CPIExImpRents&FF,GoodsExFFE,GenSerExRents,Ser,Foods,Alcohol,ImpRents,Energy,FreshFoods,in2020,in2015,in2010,in2005r,in2005,Name20,Cat20,weight20,Name15,Cat15,weight15,Name10,Cat10,weight10,Name05r,Cat05r,weight05r,Name05,Cat05,weight05,yoy_std,yoy_std_cat,freq_of_adj,UedaCat,Chg_in_months,freq_cat
4003,電子レンジ,Microwave ovens,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,電子レンジ,6,4,電子レンジ,6,4,電子レンジ,6,4,電子レンジ,8,4,電子レンジ,8,4,9.226284063,High,71.3,Other industrial products,1.40,High
4005,電気ポット,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,電気ポット,6,2,電気ポット,8,3,電気ポット,8,3,6.024900497,High,#N/A,Other industrial products,#N/A,High
4011,ガステーブル,Gas cooking tables,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ガステーブル,6,2,ガステーブル,6,3,ガステーブル,6,6,ガステーブル,8,5,ガステーブル,8,5,4.605691356,High,24.6,Other industrial products,4.07,High
4021,電気冷蔵庫,Refrigerators,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,電気冷蔵庫,6,21,電気冷蔵庫,6,16,電気冷蔵庫,6,21,電気冷蔵庫,8,17,電気冷蔵庫,8,17,8.707344424,High,75.9,Other industrial products,1.32,High
4032,電気掃除機,Vacuum cleaners,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,電気掃除機,6,9,電気掃除機,6,9,電気掃除機,6,6,電気掃除機,8,7,電気掃除機,8,7,8.997634446,High,47.5,Other industrial products,2.11,High
4042,電気洗濯機（全自動洗濯機）,Washing machines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,電気洗濯機（全自動洗濯機）,6,10,電気洗濯機（全自動洗濯機）,6,7,電気洗濯機（全自動洗濯機）,6,7,電気洗濯機（全自動洗濯機）,8,4,電気洗濯機,8,11,8.40059101,High,74.6,Other industrial products,1.34,High
4043,電気洗濯機（洗濯乾燥機）,Washing & drying machines,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,電気洗濯機（洗濯乾燥機）,6,10,電気洗濯機（洗濯乾燥機）,6,7,電気洗濯機（洗濯乾燥機）,6,5,電気洗濯機（洗濯乾燥機）,8,7,,,,13.39818132,High,71.6,Other industrial products,1.40,High
4052,電気アイロン,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,電気アイロン,6,1,電気アイロン,8,1,電気アイロン,8,1,3.728260818,Mid,#N/A,Other industrial products,#N/A,Mid
4063,ルームエアコン,Room air conditioners,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ルームエアコン,6,38,ルームエアコン,6,30,ルームエアコン,6,36,ルームエアコン,8,20,ルームエアコン,8,20,7.746750737,High,66.5,Other industrial products,1.50,High
4072,温風ヒーター,Fan heaters,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,温風ヒーター,6,5,温風ヒーター,6,4,温風ヒーター,6,7,温風ヒーター,8,9,温風ヒーター,8,9,4.731169407,High,60.8,Other industrial products,1.65,High
4074,電気カーペット,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,電気カーペット,6,1,電気カーペット,8,3,電気カーペット,8,3,5.226596147,High,#N/A,Other industrial products,#N/A,High
4075,空気清浄機,Air cleaners,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,空気清浄機,6,3,空気清浄機,6,3,,,,,,,,,,11.51381301,High,62.0,Other industrial products,1.61,High
4081,整理だんす,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,整理だんす,6,5,整理だんす,6,5,整理だんす,9,7,整理だんす,9,7,3.865490652,High,9.1,Other industrial products,11.04,Mid
4083,食器戸棚,Kitchen cabinets,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,食器戸棚,6,3,食器戸棚,6,4,食器戸棚,6,3,食器戸棚,9,4,食器戸棚,9,4,3.102727899,Mid,10.8,Other industrial products,9.26,Mid
4092,食堂セット,Dining sets,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,食堂セット,6,5,食堂セット,6,9,食堂セット,6,8,食堂セット,9,10,食堂セット,9,10,3.31787765,Mid,15.0,Other industrial products,6.68,Mid
4093,ソファ,Sofas,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ソファ,6,10,,,,,,,,,,,,,4.882696471,High,#N/A,Other industrial products,#N/A,High
4101,室内時計,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,室内時計,6,2,置時計,6,2,置時計,8,2,置時計,8,2,1.39431885,Low,10.0,Other industrial products,9.97,Mid
4115,照明器具,Lighting apparatus,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,照明器具,6,5,照明器具,6,7,照明器具,6,4,照明器具,8,6,照明器具,8,6,8.264395186,High,48.7,Other industrial products,2.06,High
4121,カーペット,Carpets,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,カーペット,6,7,カーペット,6,9,カーペット,6,11,カーペット,9,13,カーペット,9,13,2.957520992,Mid,10.5,Other industrial products,9.49,Mid
4141,カーテン,Curtains,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,カーテン,4,6,カーテン,4,7,カーテン,4,6,カーテン,6,12,カーテン,6,12,3.304881952,Mid,6.8,Textiles,14.79,Mid
4142,クッション,Cushions,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,クッション,4,3,,,,,,,,,,,,,5.350097351,High,#N/A,Textiles,#N/A,High
4201,ベッド,Beds,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ベッド,6,7,ベッド,6,7,ベッド,6,5,ベッド,9,5,ベッド,9,5,2.860050665,Mid,16.7,Other industrial products,5.97,Mid
4211,布団,Japanese style futon,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,布団,4,10,布団,4,11,布団,4,11,布団,6,14,布団,6,14,2.995473929,Mid,12.2,Textiles,8.20,Mid
4231,毛布,#N/A,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,毛布,4,2,毛布,4,2,毛布,6,3,毛布,6,3,2.627722376,Mid,29.9,Textiles,3.34,High
4251,敷布,Sheets,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,敷布,4,2,敷布,4,3,敷布,4,3,敷布,6,3,敷布,6,3,2.123887742,Mid,6.2,Textiles,16.16,Mid
4271,布団カバー,Duvet covers,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,布団カバー,4,2,布団カバー,4,3,布団カバー,4,3,布団カバー,6,3,布団カバー,6,3,3.086113772,Mid,7.8,Textiles,12.79,Mid
4272,敷きパッド,Mattress pads,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,敷きパッド,4,7,,,,,,,,,,,,,1.800347189,Low,#N/A,Textiles,#N/A,Low
4301,茶わん,Bowls,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,茶わん,6,3,茶わん,6,4,飯茶わん,6,4,飯茶わん,9,3,飯茶わん,9,3,2.54026458,Mid,4.4,Other industrial products,22.73,Mid
4302,皿,Dishes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,皿,6,5,皿,6,6,皿,6,4,皿,9,6,皿,9,6,3.128132334,Mid,6.8,Other industrial products,14.65,Mid
4322,ガラスコップ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,ガラスコップ,6,2,ガラスコップ,9,2,ガラスコップ,9,2,3.669335825,Mid,#N/A,Other industrial products,#N/A,Mid
4323,台所用密閉容器,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,台所用密閉容器,6,3,台所用密閉容器,6,2,台所用密閉容器,9,2,台所用密閉容器,9,2,12.78721358,High,12.5,Other industrial products,8.03,Mid
4324,ワイングラス,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,ワイングラス,6,2,ワイングラス,9,2,ワイングラス,9,2,1.292688987,Low,#N/A,Other industrial products,#N/A,Low
4325,コーヒーわん皿,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,コーヒーわん皿,6,2,コーヒーわん皿,9,6,コーヒーわん皿,9,6,4.498496064,High,#N/A,Other industrial products,#N/A,High
4326,水筒,Canteens,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,水筒,6,4,水筒,6,5,,,,,,,,,,6.709211212,High,25.2,Other industrial products,3.96,High
4331,鍋,Pans,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,鍋,6,6,鍋,6,7,なべ,6,7,なべ,8,12,なべ,8,12,3.908049026,High,8.1,Other industrial products,12.41,Mid
4334,フライパン,Frying pans,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,フライパン,6,9,フライパン,6,7,フライパン,6,7,,,,,,,3.476040389,Mid,12.8,Other industrial products,7.82,Mid
4341,やかん,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,やかん,8,1,やかん,8,1,3.329668388,Mid,#N/A,Other industrial products,#N/A,Mid
4342,スポンジたわし,Scrubbing sponges,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,スポンジたわし,6,3,スポンジたわし,6,3,たわし,6,2,たわし,9,3,たわし,9,3,2.627783885,Mid,6.6,Other industrial products,15.23,Mid
4343,レンジ台,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,レンジ台,8,1,レンジ台,8,1,3.043986629,Mid,#N/A,Other industrial products,#N/A,Mid
4352,電球・ランプ,Electric bulbs & lamps,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,電球・ランプ,6,7,電球・ランプ,6,10,電球・蛍光ランプ,6,10,蛍光ランプ,8,11,蛍光ランプ,8,11,5.73790533,High,9.8,Other industrial products,10.22,Mid
4361,タオル,Towels,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,タオル,4,15,タオル,4,14,タオル,4,11,タオル,6,12,タオル,6,12,1.778372923,Low,7.6,Textiles,13.16,Mid
4362,マット,Mattings,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,マット,6,7,マット,6,9,マット,6,9,,,,,,,2.314897329,Mid,9.9,Other industrial products,10.06,Mid
4372,物干し用ハンガー,Clothes drying hangers,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,物干し用ハンガー,6,4,物干し用ハンガー,6,3,,,,,,,,,,5.462719392,High,9.7,Other industrial products,10.29,Mid
4373,収納ケース,Storage cases,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,収納ケース,6,11,,,,,,,,,,,,,5.377082526,High,#N/A,Other industrial products,#N/A,High
4392,ビニールホース,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,ビニールホース,6,4,ビニールホース,9,5,ビニールホース,9,5,2.667523783,Mid,#N/A,Other industrial products,#N/A,Mid
4393,ヘルスメーター,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,ヘルスメーター,6,3,ヘルスメーター,8,8,ヘルスメーター,8,8,5.788524008,High,#N/A,Other industrial products,#N/A,High
4394,浄水器,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,浄水器,6,4,浄水器,8,5,浄水器,8,5,3.281173224,Mid,#N/A,Other industrial products,#N/A,Mid
4401,ラップ,Food wrap,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ラップ,6,6,ラップ,6,5,ラップ,6,5,ラップ,8,5,ラップ,8,5,4.254677161,High,21.6,Other industrial products,4.62,Mid
4402,ポリ袋,Plastic bags,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ポリ袋,6,9,ポリ袋,6,8,ポリ袋,6,7,ポリ袋,8,5,ポリ袋,8,5,5.644430379,High,16.8,Other industrial products,5.94,Mid
4403,キッチンペーパー,Kitchen paper,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,キッチンペーパー,6,3,キッチンペーパー,6,2,キッチンペーパー,6,4,キッチンペーパー,8,3,キッチンペーパー,8,3,3.796091829,Mid,12.8,Other industrial products,7.81,Mid
4412,ティシュペーパー,Facial tissue,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ティシュペーパー,6,9,ティシュペーパー,6,8,ティシュペーパー,6,7,ティシュペーパー,8,8,ティシュペーパー,8,8,5.845544305,High,23.3,Other industrial products,4.29,Mid
4413,トイレットペーパー,Rolled toilet paper,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,トイレットペーパー,6,14,トイレットペーパー,6,13,トイレットペーパー,6,11,トイレットペーパー,9,11,トイレットペーパー,9,11,5.599211389,High,16.9,Other industrial products,5.93,Mid
4431,台所用洗剤,"Liquid detergent, kitchen",6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,台所用洗剤,6,12,台所用洗剤,6,11,台所用洗剤,6,10,台所用洗剤,8,10,台所用洗剤,8,10,4.494988198,High,21.4,Other industrial products,4.68,Mid
4441,洗濯用洗剤,"Detergent, laundry",6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,洗濯用洗剤,6,17,洗濯用洗剤,6,17,洗濯用洗剤,6,15,洗濯用洗剤,8,14,洗濯用洗剤,8,14,5.221997956,High,25.4,Other industrial products,3.94,High
4442,柔軟仕上剤,Fabric softener,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,柔軟仕上剤,6,10,柔軟仕上剤,6,9,柔軟仕上剤,6,4,柔軟仕上剤,8,3,柔軟仕上剤,8,3,3.79406183,Mid,31.9,Other industrial products,3.14,High
4451,殺虫剤,Insecticide,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,殺虫剤,6,9,殺虫剤,6,7,殺虫剤,6,7,殺虫剤,8,5,殺虫剤,8,5,3.311630459,Mid,10.4,Other industrial products,9.62,Mid
4461,防虫剤,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,防虫剤,6,1,防虫剤,6,2,防虫剤,8,3,防虫剤,8,3,4.791812294,High,23.3,Other industrial products,4.30,Mid
4471,芳香・消臭剤,Air fresheners & deodorizer,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,芳香・消臭剤,6,8,芳香・消臭剤,6,6,芳香消臭剤,6,4,芳香剤,8,3,芳香剤,8,3,1.427394941,Low,20.6,Other industrial products,4.86,Mid
4472,漂白剤,Bleach,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,漂白剤,6,6,,,,,,,,,,,,,15.03143696,High,#N/A,Other industrial products,#N/A,High
4501,家事代行料,Domestic help,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,家事代行料,19,4,家事代行料,19,4,家事代行料,18,5,家事代行料,21,3,家事代行料,21,3,2.308976779,Mid,2.5,Services related to domestic duties,40.36,Mid
4510,し尿処理手数料,#N/A,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,し尿処理手数料,10,4,し尿処理手数料,13,16,し尿処理手数料,13,16,1.878795674,Low,#N/A,Services related to domestic duties (public),#N/A,Low
4515,浄化槽清掃代,Septic tank cleaning fees,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,浄化槽清掃代,19,12,浄化槽清掃代,19,12,,,,,,,,,,0.72467473,Low,0.9,Services related to domestic duties,112.54,Low
4521,リサイクル料金,Recycle fees,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,リサイクル料金,11,5,リサイクル料金,11,4,リサイクル料金,10,9,粗大ごみ処理手数料,13,3,粗大ごみ処理手数料,13,3,2.09428139,Mid,#N/A,Services related to domestic duties (public),#N/A,Mid
4610,下水道料,Sewerage charges,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,下水道料,11,67,下水道料,11,73,下水道料,10,62,下水道料,13,56,下水道料,13,56,1.613663486,Low,1.3,Services related to domestic duties (public),77.15,Mid
4701,モップレンタル料,Mop-rental fees,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,モップレンタル料,19,7,モップレンタル料,19,8,モップレンタル料,18,14,モップレンタル料,21,8,モップレンタル料,21,8,2.310819461,Mid,0.0,Services related to domestic duties,"10,000.00",Low
5011,婦人用着物,Women's“Kimono”,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用着物,4,3,婦人用着物,4,4,婦人着物,4,6,婦人着物,6,13,婦人着物,6,13,2.154732056,Mid,2.3,Textiles,42.75,Mid
5041,婦人用帯,Women's“Obi”,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用帯,4,1,婦人用帯,4,2,婦人帯,4,2,婦人帯,6,4,婦人帯,6,4,2.421391266,Mid,2.2,Textiles,45.98,Mid
5101,背広服（春夏物，中級品）,"Men's suits (for spring & summer, medium)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,背広服（春夏物，中級品）,4,5,背広服（春夏物，中級品）,4,6,背広服（夏物，中級品）,4,7,背広服（夏物）,6,11,背広服（夏物）,6,11,3.301515552,Mid,17.6,Textiles,5.68,Mid
5102,背広服（秋冬物，中級品）,"Men's suits (for autumn & winter, medium)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,背広服（秋冬物，中級品）,4,5,背広服（秋冬物，中級品）,4,6,背広服（冬物，中級品）,4,5,背広服（冬物）,6,16,背広服（冬物）,6,16,3.195215379,Mid,16.4,Textiles,6.10,Mid
5103,背広服（春夏物，普通品）,"Men's suits (for spring & summer, ordinary)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,背広服（春夏物，普通品）,4,3,背広服（春夏物，普通品）,4,4,背広服（夏物，普通品）,4,5,,,,,,,3.538536582,Mid,21.6,Textiles,4.63,Mid
5104,背広服（秋冬物，普通品）,"Men's suits (for autumn & winter, ordinary)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,背広服（秋冬物，普通品）,4,3,背広服（秋冬物，普通品）,4,4,背広服（冬物，普通品）,4,4,,,,,,,3.00600772,Mid,24.6,Textiles,4.07,High
5111,男子用上着,Men's jackets,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用上着,4,6,男子用上着,4,7,男子上着,4,8,男子上着,6,10,男子上着,6,10,3.463943682,Mid,34.5,Textiles,2.90,High
5121,男子用ズボン（秋冬物）,Men's slacks (for autumn & winter),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用ズボン（秋冬物）,4,6,男子用ズボン（秋冬物）,4,6,男子ズボン（冬物）,4,5,男子ズボン（冬物）,6,8,男子ズボン（冬物）,6,8,2.80998174,Mid,23.9,Textiles,4.18,Mid
5122,男子用ズボン（春夏物）,Men's slacks (for spring & summer),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用ズボン（春夏物）,4,7,男子用ズボン（春夏物）,4,7,男子ズボン（夏物）,4,5,男子ズボン（夏物）,6,5,男子ズボン（夏物）,6,5,2.725564557,Mid,22.3,Textiles,4.47,Mid
5123,男子用ズボン（ジーンズ）,Men's slacks (jeans),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用ズボン（ジーンズ）,4,2,男子用ズボン（ジーンズ）,4,2,男子ズボン（ジーンズ）,4,3,男子ズボン（ジーンズ）,6,3,男子ズボン（ジーンズ）,6,3,2.69426752,Mid,7.7,Textiles,12.99,Mid
5131,男子用コート,Men's coats,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用コート,4,5,男子用コート,4,5,男子コート,4,5,男子コート,6,5,男子コート,6,5,3.530911814,Mid,43.1,Textiles,2.32,High
5141,男子用学校制服,Boys' school uniforms,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,男子用学校制服,4,4,男子用学校制服,4,5,男子学生服,4,5,男子学校制服,6,4,男子学校制服,6,4,2.37964724,Mid,2.2,Textiles,45.28,Mid
5161,ワンピース（春夏物）,One-piece dresses (for spring & summer),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ワンピース（春夏物）,4,6,ワンピース（春夏物）,4,7,ワンピース（春夏物）,4,5,ワンピース（春夏物）,6,3,ワンピース（春夏物）,6,3,4.713936391,High,52.4,Textiles,1.91,High
5162,婦人用スーツ（秋冬物，中級品）,"Women's suits (for autumn & winter, medium)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用スーツ（秋冬物，中級品）,4,3,婦人用スーツ（秋冬物，中級品）,4,4,婦人スーツ（秋冬物，中級品）,4,8,婦人スーツ（秋冬物）,6,9,婦人スーツ（秋冬物）,6,9,4.198615221,High,30.7,Textiles,3.26,High
5163,ワンピース（秋冬物）,One-piece dresses (for autumn & winter),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ワンピース（秋冬物）,4,6,ワンピース（秋冬物）,4,6,ワンピース（秋冬物）,4,5,ワンピース（秋冬物）,6,5,ワンピース（秋冬物）,6,5,4.192662801,High,41.0,Textiles,2.44,High
5166,婦人用スーツ（春夏物，中級品）,"Women's suits (for spring & summer, medium)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用スーツ（春夏物，中級品）,4,3,婦人用スーツ（春夏物，中級品）,4,6,婦人スーツ（春夏物，中級品）,4,8,婦人スーツ（春夏物）,6,14,婦人スーツ（春夏物）,6,14,4.581151334,High,33.3,Textiles,3.01,High
5167,婦人用スーツ（春夏物，普通品）,"Women's suits (for spring & summer, ordinary)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,婦人用スーツ（春夏物，普通品）,4,2,婦人用スーツ（春夏物，普通品）,4,3,婦人スーツ（春夏物，普通品）,4,3,,,,,,,3.30625288,Mid,30.1,Textiles,3.33,High
5168,婦人用スーツ（秋冬物，普通品）,"Women's suits (for autumn & winter, ordinary)",4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,婦人用スーツ（秋冬物，普通品）,4,2,婦人用スーツ（秋冬物，普通品）,4,3,婦人スーツ（秋冬物，普通品）,4,3,,,,,,,2.466272419,Mid,19.9,Textiles,5.02,Mid
5169,スカート（春夏物）,Skirts (for spring & summer),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,スカート（春夏物）,4,4,スカート（春夏物）,4,4,スカート（春夏物）,4,4,スカート（春夏物）,6,7,スカート（春夏物）,6,7,2.868690515,Mid,34.9,Textiles,2.87,High
5172,スカート（秋冬物）,Skirts (for autumn & winter),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,スカート（秋冬物）,4,4,スカート（秋冬物）,4,4,スカート（秋冬物）,4,4,スカート（秋冬物）,6,7,スカート（秋冬物）,6,7,2.871947012,Mid,26.9,Textiles,3.72,High
5179,婦人用スラックス（ジーンズ）,Women's slacks (jeans),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用スラックス（ジーンズ）,4,16,婦人用スラックス（ジーンズ）,4,16,婦人スラックス（ジーンズ）,4,12,婦人スラックス（ジーンズ）,6,5,婦人スラックス（ジーンズ）,6,5,2.599700964,Mid,13.3,Textiles,7.51,Mid
5181,婦人用スラックス（秋冬物）,Women's slacks (for autumn & winter),4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用スラックス（秋冬物）,4,10,婦人用スラックス（秋冬物）,4,12,婦人スラックス（冬物）,4,12,婦人スラックス（冬物）,6,20,婦人スラックス（冬物）,6,20,4.349185517,High,22.0,Textiles,4.55,Mid
5182,婦人用コート,Women's coats,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用コート,4,11,婦人用コート,4,14,婦人コート,4,13,婦人コート,6,11,婦人コート,6,11,5.971435612,High,46.1,Textiles,2.17,High
5183,婦人用上着,Women's jackets,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,婦人用上着,4,8,婦人用上着,4,11,婦人上着,4,15,婦人上着,6,20,婦人上着,6,20,4.282913847,High,22.8,Textiles,4.38,Mid
5184,女子用学校制服,Girls' school uniforms,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,女子用学校制服,4,5,女子用学校制服,4,5,女子学生服,4,5,女子学校制服,6,5,女子学校制服,6,5,2.316524754,Mid,2.2,Textiles,45.76,Mid
5191,男児用ズボン,#N/A,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,男児用ズボン,4,7,男児ズボン,4,10,男児ズボン,6,7,男児ズボン,6,7,4.715025113,High,21.0,Textiles,4.76,Mid
5192,女児用スカート,#N/A,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,女児用スカート,4,11,女児スカート,4,10,女児スカート（夏物）,6,6,女児スカート（夏物）,6,6,4.134969636,High,34.8,Textiles,2.87,High
5193,乳児服,Babies' clothes,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,乳児服,4,2,乳児服,4,3,乳児服,4,3,乳児服,6,4,乳児服,6,4,2.805766158,Mid,16.4,Textiles,6.09,Mid
5194,女児スカート（冬物）,#N/A,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,女児スカート（冬物）,6,7,女児スカート（冬物）,6,7,2.783153199,Mid,#N/A,Textiles,#N/A,Mid
